lng,lat,elevation,resolution
33.2509,2.3248,1040.5046,152.7032
33.2509,2.3249,1040.631,152.7032
33.2509,2.325,1040.7875,152.7032
33.2509,2.3251,1041.0787,152.7032
33.2509,2.3252,1041.37,152.7032
33.2509,2.3253,1041.6613,152.7032
33.2509,2.3254,1041.9525,152.7032
33.2509,2.3255,1042.2438,152.7032
33.2509,2.3256,1042.535,152.7032
33.2509,2.3257,1042.8202,152.7032
33.2509,2.3258,1043.0922,152.7032
33.2509,2.3259,1043.364,152.7032
33.2509,2.326,1043.636,152.7032
33.2509,2.3261,1043.9078,152.7032
33.2509,2.3262,1044.1798,152.7032
33.2509,2.3263,1044.4517,152.7032
33.2509,2.3264,1044.6667,152.7032
33.2509,2.3265,1044.8124,152.7032
33.2509,2.3266,1044.958,152.7032
33.2509,2.3267,1045.1036,152.7032
33.2509,2.3268,1045.2493,152.7032
33.2509,2.3269,1045.3949,152.7032
33.2509,2.327,1045.5405,152.7032
33.2509,2.3271,1045.6124,152.7032
33.2509,2.3272,1045.6318,152.7032
33.2509,2.3273,1045.6512,152.7032
33.2509,2.3274,1045.6705,152.7032
33.2509,2.3275,1045.6899,152.7032
33.2509,2.3276,1045.7092,152.7032
33.2509,2.3277,1045.7286,152.7032
33.2509,2.3278,1045.8386,152.7032
33.2509,2.3279,1045.9843,152.7032
33.2509,2.328,1046.1299,152.7032
33.2509,2.3281,1046.2755,152.7032
33.2509,2.3282,1046.4211,152.7032
33.2509,2.3283,1046.5668,152.7032
33.2509,2.3284,1046.7124,152.7032
33.2509,2.3285,1046.9655,152.7032
33.2509,2.3286,1047.2374,152.7032
33.2509,2.3287,1047.5093,152.7032
33.2509,2.3288,1047.7813,152.7032
33.2509,2.3289,1048.0531,152.7032
33.2509,2.329,1048.3251,152.7032
33.2509,2.3291,1048.5969,152.7032
33.2509,2.3292,1048.4769,152.7032
33.2509,2.3293,1048.3506,152.7032
33.2509,2.3294,1048.2244,152.7032
33.2509,2.3295,1048.098,152.7032
33.2509,2.3296,1047.9718,152.7032
33.2509,2.3297,1047.8455,152.7032
33.2509,2.3298,1047.7192,152.7032
33.2509,2.3299,1047.5929,152.7032
33.2509,2.33,1047.4667,152.7032
33.2509,2.3301,1047.3405,152.7032
33.2509,2.3302,1047.2141,152.7032
33.2509,2.3303,1047.0879,152.7032
33.2509,2.3304,1046.9615,152.7032
33.2509,2.3305,1046.8671,152.7032
33.2509,2.3306,1046.8671,152.7032
33.2509,2.3307,1046.8671,152.7032
33.2509,2.3308,1046.8671,152.7032
33.2509,2.3309,1046.8671,152.7032
33.2509,2.331,1046.8671,152.7032
33.2509,2.3311,1046.8671,152.7032
33.2509,2.3312,1046.8596,152.7032
33.2509,2.3313,1046.8402,152.7032
33.2509,2.3314,1046.8209,152.7032
33.2509,2.3315,1046.8015,152.7032
33.2509,2.3316,1046.7821,152.7032
33.2509,2.3317,1046.7628,152.7032
33.2509,2.3318,1046.7434,152.7032
33.2509,2.3319,1046.7341,152.7032
33.2509,2.332,1046.7341,152.7032
33.2509,2.3321,1046.7341,152.7032
33.2509,2.3322,1046.7341,152.7032
33.2509,2.3323,1046.7341,152.7032
33.2509,2.3324,1046.7341,152.7032
33.2509,2.3325,1046.7341,152.7032
33.2509,2.3326,1046.8291,152.7032
33.2509,2.3327,1046.9747,152.7032
33.2509,2.3328,1047.1204,152.7032
33.2509,2.3329,1047.266,152.7032
33.2509,2.333,1047.4116,152.7032
33.2509,2.3331,1047.5573,152.7032
33.2509,2.3332,1047.7029,152.7032
33.2509,2.3333,1047.6349,152.7032
33.2509,2.3334,1047.5087,152.7032
33.2509,2.3335,1047.3823,152.7032
33.2509,2.3336,1047.2561,152.7032
33.2509,2.3337,1047.1298,152.7032
33.2509,2.3338,1047.0035,152.7032
33.2509,2.3339,1046.8773,152.7032
33.2509,2.334,1046.8492,152.7032
33.2509,2.3341,1046.83,152.7032
33.2509,2.3342,1046.8105,152.7032
33.2509,2.3343,1046.7911,152.7032
33.2509,2.3344,1046.7719,152.7032
33.2509,2.3345,1046.7524,152.7032
33.2509,2.3346,1046.7264,152.7032
33.2509,2.3347,1046.5808,152.7032
33.2509,2.3348,1046.4352,152.7032
33.2509,2.3349,1046.2896,152.7032
33.2509,2.335,1046.1439,152.7032
33.2509,2.3351,1045.9983,152.7032
33.2509,2.3352,1045.8527,152.7032
33.2509,2.3353,1045.687,152.7032
33.2509,2.3354,1045.4346,152.7032
33.2509,2.3355,1045.182,152.7032
33.2509,2.3356,1044.9294,152.7032
33.2509,2.3357,1044.6769,152.7032
33.2509,2.3358,1044.4243,152.7032
33.2509,2.3359,1044.1718,152.7032
33.2509,2.336,1043.9192,152.7032
33.2509,2.3361,1043.6666,152.7032
33.2509,2.3362,1043.4142,152.7032
33.2509,2.3363,1043.1616,152.7032
33.2509,2.3364,1042.9091,152.7032
33.2509,2.3365,1042.6565,152.7032
33.2509,2.3366,1042.4039,152.7032
33.2509,2.3367,1042.2483,152.7032
33.2509,2.3368,1042.2096,152.7032
33.2509,2.3369,1042.1709,152.7032
33.2509,2.337,1042.1322,152.7032
33.2509,2.3371,1042.0934,152.7032
33.2509,2.3372,1042.0547,152.7032
33.2509,2.3373,1042.016,152.7032
33.2509,2.3374,1041.9146,152.7032
33.2509,2.3375,1041.7689,152.7032
33.2509,2.3376,1041.6233,152.7032
33.2509,2.3377,1041.4777,152.7032
33.2509,2.3378,1041.332,152.7032
33.2509,2.3379,1041.1864,152.7032
33.2509,2.338,1041.0408,152.7032
33.2509,2.3381,1040.7902,152.7032
33.2509,2.3382,1040.4989,152.7032
33.2509,2.3383,1040.2076,152.7032
33.2509,2.3384,1039.9164,152.7032
33.2509,2.3385,1039.6251,152.7032
33.2509,2.3386,1039.3337,152.7032
33.2509,2.3387,1039.0425,152.7032
33.2509,2.3388,1038.7678,152.7032
33.2509,2.3389,1038.4958,152.7032
33.2509,2.339,1038.224,152.7032
33.2509,2.3391,1037.952,152.7032
33.2509,2.3392,1037.6802,152.7032
33.2509,2.3393,1037.4082,152.7032
33.2509,2.3394,1037.1364,152.7032
33.2509,2.3395,1036.9509,152.7032
33.2509,2.3396,1036.7665,152.7032
33.2509,2.3397,1036.5822,152.7032
33.2509,2.3398,1036.3978,152.7032
33.2509,2.3399,1036.2135,152.7032
33.2509,2.34,1036.0291,152.7032
33.2509,2.3401,1035.8341,152.7032
33.2509,2.3402,1035.5623,152.7032
33.2509,2.3403,1035.2903,152.7032
33.2509,2.3404,1035.0184,152.7032
33.2509,2.3405,1034.7465,152.7032
33.2509,2.3406,1034.4746,152.7032
33.2509,2.3407,1034.2026,152.7032
33.2509,2.3408,1033.9258,152.7032
33.2509,2.3409,1033.6345,152.7032
33.2509,2.341,1033.3433,152.7032
33.2509,2.3411,1033.052,152.7032
33.2509,2.3412,1032.7607,152.7032
33.2509,2.3413,1032.4695,152.7032
33.2509,2.3414,1032.1782,152.7032
33.2509,2.3415,1031.9509,152.7032
33.2509,2.3416,1031.8247,152.7032
33.2509,2.3417,1031.6985,152.7032
33.2509,2.3418,1031.5721,152.7032
33.2509,2.3419,1031.4459,152.7032
33.2509,2.342,1031.3196,152.7032
33.2509,2.3421,1031.1934,152.7032
33.2509,2.3422,1031.057,152.7032
33.2509,2.3423,1030.9114,152.7032
33.2509,2.3424,1030.7657,152.7032
33.2509,2.3425,1030.62,152.7032
33.2509,2.3426,1030.4744,152.7032
33.2509,2.3427,1030.3287,152.7032
33.2509,2.3428,1030.1831,152.7032
33.2509,2.3429,1029.9421,152.7032
33.2509,2.343,1029.6508,152.7032
33.2509,2.3431,1029.3595,152.7032
33.251,2.3184,1041.0757,152.7032
33.251,2.3185,1040.8489,152.7032
33.251,2.3186,1040.6221,152.7032
33.251,2.3187,1040.3953,152.7032
33.251,2.3188,1040.1686,152.7032
33.251,2.3189,1040.1245,152.7032
33.251,2.319,1040.0839,152.7032
33.251,2.3191,1040.0433,152.7032
33.251,2.3192,1040.0027,152.7032
33.251,2.3193,1039.9622,152.7032
33.251,2.3194,1039.9216,152.7032
33.251,2.3195,1039.8616,152.7032
33.251,2.3196,1039.6515,152.7032
33.251,2.3197,1039.4413,152.7032
33.251,2.3198,1039.2312,152.7032
33.251,2.3199,1039.0211,152.7032
33.251,2.32,1038.8109,152.7032
33.251,2.3201,1038.6008,152.7032
33.251,2.3202,1038.3906,152.7032
33.251,2.3203,1038.1805,152.7032
33.251,2.3204,1037.9705,152.7032
33.251,2.3205,1037.7603,152.7032
33.251,2.3206,1037.5502,152.7032
33.251,2.3207,1037.34,152.7032
33.251,2.3208,1037.1299,152.7032
33.251,2.3209,1036.9198,152.7032
33.251,2.321,1036.7096,152.7032
33.251,2.3211,1036.4995,152.7032
33.251,2.3212,1036.2894,152.7032
33.251,2.3213,1036.0792,152.7032
33.251,2.3214,1035.8691,152.7032
33.251,2.3215,1035.6589,152.7032
33.251,2.3216,1035.6654,152.7032
33.251,2.3217,1035.8756,152.7032
33.251,2.3218,1036.0857,152.7032
33.251,2.3219,1036.2959,152.7032
33.251,2.322,1036.506,152.7032
33.251,2.3221,1036.7161,152.7032
33.251,2.3222,1036.9263,152.7032
33.251,2.3223,1037.1627,152.7032
33.251,2.3224,1037.4133,152.7032
33.251,2.3225,1037.6641,152.7032
33.251,2.3226,1037.9148,152.7032
33.251,2.3227,1038.1655,152.7032
33.251,2.3228,1038.4161,152.7032
33.251,2.3229,1038.6669,152.7032
33.251,2.323,1038.7214,152.7032
33.251,2.3231,1038.7214,152.7032
33.251,2.3232,1038.7214,152.7032
33.251,2.3233,1038.7214,152.7032
33.251,2.3234,1038.7214,152.7032
33.251,2.3235,1038.7214,152.7032
33.251,2.3236,1038.7214,152.7032
33.251,2.3237,1038.8549,152.7032
33.251,2.3238,1039.0005,152.7032
33.251,2.3239,1039.1461,152.7032
33.251,2.324,1039.2917,152.7032
33.251,2.3241,1039.4374,152.7032
33.251,2.3242,1039.583,152.7032
33.251,2.3243,1039.7267,152.7032
33.251,2.3244,1039.8317,152.7032
33.251,2.3245,1039.9368,152.7032
33.251,2.3246,1040.0419,152.7032
33.251,2.3247,1040.1469,152.7032
33.251,2.3248,1040.252,152.7032
33.251,2.3249,1040.3571,152.7032
33.251,2.325,1040.4962,152.7032
33.251,2.3251,1040.7875,152.7032
33.251,2.3252,1041.0787,152.7032
33.251,2.3253,1041.37,152.7032
33.251,2.3254,1041.6613,152.7032
33.251,2.3255,1041.9525,152.7032
33.251,2.3256,1042.2438,152.7032
33.251,2.3257,1042.5222,152.7032
33.251,2.3258,1042.7729,152.7032
33.251,2.3259,1043.0237,152.7032
33.251,2.326,1043.2743,152.7032
33.251,2.3261,1043.525,152.7032
33.251,2.3262,1043.7758,152.7032
33.251,2.3263,1044.0265,152.7032
33.251,2.3264,1044.2299,152.7032
33.251,2.3265,1044.3755,152.7032
33.251,2.3266,1044.5211,152.7032
33.251,2.3267,1044.6667,152.7032
33.251,2.3268,1044.8124,152.7032
33.251,2.3269,1044.958,152.7032
33.251,2.327,1045.1036,152.7032
33.251,2.3271,1045.188,152.7032
33.251,2.3272,1045.2285,152.7032
33.251,2.3273,1045.269,152.7032
33.251,2.3274,1045.3097,152.7032
33.251,2.3275,1045.3502,152.7032
33.251,2.3276,1045.3907,152.7032
33.251,2.3277,1045.4314,152.7032
33.251,2.3278,1045.5474,152.7032
33.251,2.3279,1045.693,152.7032
33.251,2.328,1045.8386,152.7032
33.251,2.3281,1045.9843,152.7032
33.251,2.3282,1046.1299,152.7032
33.251,2.3283,1046.2755,152.7032
33.251,2.3284,1046.4211,152.7032
33.251,2.3285,1046.6561,152.7032
33.251,2.3286,1046.9069,152.7032
33.251,2.3287,1047.1576,152.7032
33.251,2.3288,1047.4082,152.7032
33.251,2.3289,1047.6589,152.7032
33.251,2.329,1047.9097,152.7032
33.251,2.3291,1048.1604,152.7032
33.251,2.3292,1048.0608,152.7032
33.251,2.3293,1047.9558,152.7032
33.251,2.3294,1047.8507,152.7032
33.251,2.3295,1047.7456,152.7032
33.251,2.3296,1047.6406,152.7032
33.251,2.3297,1047.5355,152.7032
33.251,2.3298,1047.4304,152.7032
33.251,2.3299,1047.3254,152.7032
33.251,2.33,1047.2203,152.7032
33.251,2.3301,1047.1152,152.7032
33.251,2.3302,1047.0103,152.7032
33.251,2.3303,1046.9052,152.7032
33.251,2.3304,1046.8,152.7032
33.251,2.3305,1046.7214,152.7032
33.251,2.3306,1046.7214,152.7032
33.251,2.3307,1046.7214,152.7032
33.251,2.3308,1046.7214,152.7032
33.251,2.3309,1046.7214,152.7032
33.251,2.331,1046.7214,152.7032
33.251,2.3311,1046.7214,152.7032
33.251,2.3312,1046.7058,152.7032
33.251,2.3313,1046.6653,152.7032
33.251,2.3314,1046.6246,152.7032
33.251,2.3315,1046.5841,152.7032
33.251,2.3316,1046.5436,152.7032
33.251,2.3317,1046.5029,152.7032
33.251,2.3318,1046.4624,152.7032
33.251,2.3319,1046.4429,152.7032
33.251,2.332,1046.4429,152.7032
33.251,2.3321,1046.4429,152.7032
33.251,2.3322,1046.4429,152.7032
33.251,2.3323,1046.4429,152.7032
33.251,2.3324,1046.4429,152.7032
33.251,2.3325,1046.4429,152.7032
33.251,2.3326,1046.5378,152.7032
33.251,2.3327,1046.6835,152.7032
33.251,2.3328,1046.8291,152.7032
33.251,2.3329,1046.9747,152.7032
33.251,2.333,1047.1204,152.7032
33.251,2.3331,1047.266,152.7032
33.251,2.3332,1047.4116,152.7032
33.251,2.3333,1047.3604,152.7032
33.251,2.3334,1047.2552,152.7032
33.251,2.3335,1047.1501,152.7032
33.251,2.3336,1047.0452,152.7032
33.251,2.3337,1046.9401,152.7032
33.251,2.3338,1046.835,152.7032
33.251,2.3339,1046.7299,152.7032
33.251,2.334,1046.6841,152.7032
33.251,2.3341,1046.6436,152.7032
33.251,2.3342,1046.603,152.7032
33.251,2.3343,1046.5624,152.7032
33.251,2.3344,1046.5219,152.7032
33.251,2.3345,1046.4813,152.7032
33.251,2.3346,1046.4352,152.7032
33.251,2.3347,1046.2896,152.7032
33.251,2.3348,1046.1439,152.7032
33.251,2.3349,1045.9983,152.7032
33.251,2.335,1045.8527,152.7032
33.251,2.3351,1045.707,152.7032
33.251,2.3352,1045.5614,152.7032
33.251,2.3353,1045.4037,152.7032
33.251,2.3354,1045.1936,152.7032
33.251,2.3355,1044.9834,152.7032
33.251,2.3356,1044.7733,152.7032
33.251,2.3357,1044.5632,152.7032
33.251,2.3358,1044.353,152.7032
33.251,2.3359,1044.1429,152.7032
33.251,2.336,1043.9327,152.7032
33.251,2.3361,1043.7227,152.7032
33.251,2.3362,1043.5126,152.7032
33.251,2.3363,1043.3024,152.7032
33.251,2.3364,1043.0923,152.7032
33.251,2.3365,1042.8822,152.7032
33.251,2.3366,1042.672,152.7032
33.251,2.3367,1042.5204,152.7032
33.251,2.3368,1042.4392,152.7032
33.251,2.3369,1042.358,152.7032
33.251,2.337,1042.277,152.7032
33.251,2.3371,1042.1958,152.7032
33.251,2.3372,1042.1146,152.7032
33.251,2.3373,1042.0336,152.7032
33.251,2.3374,1041.9146,152.7032
33.251,2.3375,1041.7689,152.7032
33.251,2.3376,1041.6233,152.7032
33.251,2.3377,1041.4777,152.7032
33.251,2.3378,1041.332,152.7032
33.251,2.3379,1041.1864,152.7032
33.251,2.338,1041.0408,152.7032
33.251,2.3381,1040.7902,152.7032
33.251,2.3382,1040.4989,152.7032
33.251,2.3383,1040.2076,152.7032
33.251,2.3384,1039.9164,152.7032
33.251,2.3385,1039.6251,152.7032
33.251,2.3386,1039.3337,152.7032
33.251,2.3387,1039.0425,152.7032
33.251,2.3388,1038.7859,152.7032
33.251,2.3389,1038.5352,152.7032
33.251,2.339,1038.2845,152.7032
33.251,2.3391,1038.0338,152.7032
33.251,2.3392,1037.7831,152.7032
33.251,2.3393,1037.5323,152.7032
33.251,2.3394,1037.2817,152.7032
33.251,2.3395,1037.0546,152.7032
33.251,2.3396,1036.8279,152.7032
33.251,2.3397,1036.6011,152.7032
33.251,2.3398,1036.3743,152.7032
33.251,2.3399,1036.1475,152.7032
33.251,2.34,1035.9208,152.7032
33.251,2.3401,1035.691,152.7032
33.251,2.3402,1035.4403,152.7032
33.251,2.3403,1035.1897,152.7032
33.251,2.3404,1034.939,152.7032
33.251,2.3405,1034.6882,152.7032
33.251,2.3406,1034.4376,152.7032
33.251,2.3407,1034.1869,152.7032
33.251,2.3408,1033.9258,152.7032
33.251,2.3409,1033.6345,152.7032
33.251,2.341,1033.3433,152.7032
33.251,2.3411,1033.052,152.7032
33.251,2.3412,1032.7607,152.7032
33.251,2.3413,1032.4695,152.7032
33.251,2.3414,1032.1782,152.7032
33.251,2.3415,1031.9592,152.7032
33.251,2.3416,1031.8541,152.7032
33.251,2.3417,1031.7491,152.7032
33.251,2.3418,1031.644,152.7032
33.251,2.3419,1031.5389,152.7032
33.251,2.342,1031.4338,152.7032
33.251,2.3421,1031.3289,152.7032
33.251,2.3422,1031.2026,152.7032
33.251,2.3423,1031.057,152.7032
33.251,2.3424,1030.9114,152.7032
33.251,2.3425,1030.7657,152.7032
33.251,2.3426,1030.62,152.7032
33.251,2.3427,1030.4744,152.7032
33.251,2.3428,1030.3287,152.7032
33.251,2.3429,1030.0878,152.7032
33.251,2.343,1029.7964,152.7032
33.251,2.3431,1029.5051,152.7032
33.2511,2.3184,1040.8092,152.7032
33.2511,2.3185,1040.54,152.7032
33.2511,2.3186,1040.2709,152.7032
33.2511,2.3187,1040.0016,152.7032
33.2511,2.3188,1039.7324,152.7032
33.2511,2.3189,1039.6667,152.7032
33.2511,2.319,1039.605,152.7032
33.2511,2.3191,1039.5432,152.7032
33.2511,2.3192,1039.4814,152.7032
33.2511,2.3193,1039.4197,152.7032
33.2511,2.3194,1039.3578,152.7032
33.2511,2.3195,1039.2839,152.7032
33.2511,2.3196,1039.1162,152.7032
33.2511,2.3197,1038.9485,152.7032
33.2511,2.3198,1038.7808,152.7032
33.2511,2.3199,1038.613,152.7032
33.2511,2.32,1038.4453,152.7032
33.2511,2.3201,1038.2776,152.7032
33.2511,2.3202,1038.11,152.7032
33.2511,2.3203,1037.9423,152.7032
33.2511,2.3204,1037.7745,152.7032
33.2511,2.3205,1037.6068,152.7032
33.2511,2.3206,1037.4391,152.7032
33.2511,2.3207,1037.2714,152.7032
33.2511,2.3208,1037.1036,152.7032
33.2511,2.3209,1036.9359,152.7032
33.2511,2.321,1036.7683,152.7032
33.2511,2.3211,1036.6006,152.7032
33.2511,2.3212,1036.4329,152.7032
33.2511,2.3213,1036.2651,152.7032
33.2511,2.3214,1036.0974,152.7032
33.2511,2.3215,1035.9297,152.7032
33.2511,2.3216,1035.9348,152.7032
33.2511,2.3217,1036.1025,152.7032
33.2511,2.3218,1036.2703,152.7032
33.2511,2.3219,1036.438,152.7032
33.2511,2.322,1036.6057,152.7032
33.2511,2.3221,1036.7734,152.7032
33.2511,2.3222,1036.9412,152.7032
33.2511,2.3223,1037.1489,152.7032
33.2511,2.3224,1037.3784,152.7032
33.2511,2.3225,1037.6079,152.7032
33.2511,2.3226,1037.8374,152.7032
33.2511,2.3227,1038.0669,152.7032
33.2511,2.3228,1038.2964,152.7032
33.2511,2.3229,1038.5259,152.7032
33.2511,2.323,1038.5758,152.7032
33.2511,2.3231,1038.5758,152.7032
33.2511,2.3232,1038.5758,152.7032
33.2511,2.3233,1038.5758,152.7032
33.2511,2.3234,1038.5758,152.7032
33.2511,2.3235,1038.5758,152.7032
33.2511,2.3236,1038.5758,152.7032
33.2511,2.3237,1038.7092,152.7032
33.2511,2.3238,1038.8549,152.7032
33.2511,2.3239,1039.0005,152.7032
33.2511,2.324,1039.1461,152.7032
33.2511,2.3241,1039.2917,152.7032
33.2511,2.3242,1039.4374,152.7032
33.2511,2.3243,1039.58,152.7032
33.2511,2.3244,1039.6638,152.7032
33.2511,2.3245,1039.7477,152.7032
33.2511,2.3246,1039.8315,152.7032
33.2511,2.3247,1039.9154,152.7032
33.2511,2.3248,1039.9993,152.7032
33.2511,2.3249,1040.0831,152.7032
33.2511,2.325,1040.205,152.7032
33.2511,2.3251,1040.4962,152.7032
33.2511,2.3252,1040.7875,152.7032
33.2511,2.3253,1041.0787,152.7032
33.2511,2.3254,1041.37,152.7032
33.2511,2.3255,1041.6613,152.7032
33.2511,2.3256,1041.9525,152.7032
33.2511,2.3257,1042.2242,152.7032
33.2511,2.3258,1042.4537,152.7032
33.2511,2.3259,1042.6832,152.7032
33.2511,2.326,1042.9127,152.7032
33.2511,2.3261,1043.1422,152.7032
33.2511,2.3262,1043.3717,152.7032
33.2511,2.3263,1043.6012,152.7032
33.2511,2.3264,1043.793,152.7032
33.2511,2.3265,1043.9386,152.7032
33.2511,2.3266,1044.0842,152.7032
33.2511,2.3267,1044.2299,152.7032
33.2511,2.3268,1044.3755,152.7032
33.2511,2.3269,1044.5211,152.7032
33.2511,2.327,1044.6667,152.7032
33.2511,2.3271,1044.7634,152.7032
33.2511,2.3272,1044.8252,152.7032
33.2511,2.3273,1044.887,152.7032
33.2511,2.3274,1044.9487,152.7032
33.2511,2.3275,1045.0105,152.7032
33.2511,2.3276,1045.0723,152.7032
33.2511,2.3277,1045.1342,152.7032
33.2511,2.3278,1045.256,152.7032
33.2511,2.3279,1045.4016,152.7032
33.2511,2.328,1045.5474,152.7032
33.2511,2.3281,1045.693,152.7032
33.2511,2.3282,1045.8386,152.7032
33.2511,2.3283,1045.9843,152.7032
33.2511,2.3284,1046.1299,152.7032
33.2511,2.3285,1046.3468,152.7032
33.2511,2.3286,1046.5763,152.7032
33.2511,2.3287,1046.8058,152.7032
33.2511,2.3288,1047.0353,152.7032
33.2511,2.3289,1047.2648,152.7032
33.2511,2.329,1047.4943,152.7032
33.2511,2.3291,1047.7238,152.7032
33.2511,2.3292,1047.6448,152.7032
33.2511,2.3293,1047.5609,152.7032
33.2511,2.3294,1047.4771,152.7032
33.2511,2.3295,1047.3933,152.7032
33.2511,2.3296,1047.3094,152.7032
33.2511,2.3297,1047.2256,152.7032
33.2511,2.3298,1047.1417,152.7032
33.2511,2.3299,1047.0579,152.7032
33.2511,2.33,1046.974,152.7032
33.2511,2.3301,1046.8901,152.7032
33.2511,2.3302,1046.8063,152.7032
33.2511,2.3303,1046.7224,152.7032
33.2511,2.3304,1046.6385,152.7032
33.2511,2.3305,1046.5758,152.7032
33.2511,2.3306,1046.5758,152.7032
33.2511,2.3307,1046.5758,152.7032
33.2511,2.3308,1046.5758,152.7032
33.2511,2.3309,1046.5758,152.7032
33.2511,2.331,1046.5758,152.7032
33.2511,2.3311,1046.5758,152.7032
33.2511,2.3312,1046.552,152.7032
33.2511,2.3313,1046.4902,152.7032
33.2511,2.3314,1046.4285,152.7032
33.2511,2.3315,1046.3667,152.7032
33.2511,2.3316,1046.3049,152.7032
33.2511,2.3317,1046.243,152.7032
33.2511,2.3318,1046.1813,152.7032
33.2511,2.3319,1046.1516,152.7032
33.2511,2.332,1046.1516,152.7032
33.2511,2.3321,1046.1516,152.7032
33.2511,2.3322,1046.1516,152.7032
33.2511,2.3323,1046.1516,152.7032
33.2511,2.3324,1046.1516,152.7032
33.2511,2.3325,1046.1516,152.7032
33.2511,2.3326,1046.2466,152.7032
33.2511,2.3327,1046.3922,152.7032
33.2511,2.3328,1046.5378,152.7032
33.2511,2.3329,1046.6835,152.7032
33.2511,2.333,1046.8291,152.7032
33.2511,2.3331,1046.9747,152.7032
33.2511,2.3332,1047.1204,152.7032
33.2511,2.3333,1047.0857,152.7032
33.2511,2.3334,1047.0018,152.7032
33.2511,2.3335,1046.918,152.7032
33.2511,2.3336,1046.8341,152.7032
33.2511,2.3337,1046.7502,152.7032
33.2511,2.3338,1046.6664,152.7032
33.2511,2.3339,1046.5825,152.7032
33.2511,2.334,1046.519,152.7032
33.2511,2.3341,1046.4573,152.7032
33.2511,2.3342,1046.3954,152.7032
33.2511,2.3343,1046.3336,152.7032
33.2511,2.3344,1046.2719,152.7032
33.2511,2.3345,1046.2101,152.7032
33.2511,2.3346,1046.1439,152.7032
33.2511,2.3347,1045.9983,152.7032
33.2511,2.3348,1045.8527,152.7032
33.2511,2.3349,1045.707,152.7032
33.2511,2.335,1045.5614,152.7032
33.2511,2.3351,1045.4158,152.7032
33.2511,2.3352,1045.27,152.7032
33.2511,2.3353,1045.1204,152.7032
33.2511,2.3354,1044.9526,152.7032
33.2511,2.3355,1044.7849,152.7032
33.2511,2.3356,1044.6172,152.7032
33.2511,2.3357,1044.4495,152.7032
33.2511,2.3358,1044.2817,152.7032
33.2511,2.3359,1044.114,152.7032
33.2511,2.336,1043.9464,152.7032
33.2511,2.3361,1043.7787,152.7032
33.2511,2.3362,1043.611,152.7032
33.2511,2.3363,1043.4432,152.7032
33.2511,2.3364,1043.2755,152.7032
33.2511,2.3365,1043.1078,152.7032
33.2511,2.3366,1042.9401,152.7032
33.2511,2.3367,1042.7924,152.7032
33.2511,2.3368,1042.6688,152.7032
33.2511,2.3369,1042.5453,152.7032
33.2511,2.337,1042.4218,152.7032
33.2511,2.3371,1042.2982,152.7032
33.2511,2.3372,1042.1746,152.7032
33.2511,2.3373,1042.051,152.7032
33.2511,2.3374,1041.9146,152.7032
33.2511,2.3375,1041.7689,152.7032
33.2511,2.3376,1041.6233,152.7032
33.2511,2.3377,1041.4777,152.7032
33.2511,2.3378,1041.332,152.7032
33.2511,2.3379,1041.1864,152.7032
33.2511,2.338,1041.0408,152.7032
33.2511,2.3381,1040.7902,152.7032
33.2511,2.3382,1040.4989,152.7032
33.2511,2.3383,1040.2076,152.7032
33.2511,2.3384,1039.9164,152.7032
33.2511,2.3385,1039.6251,152.7032
33.2511,2.3386,1039.3337,152.7032
33.2511,2.3387,1039.0425,152.7032
33.2511,2.3388,1038.804,152.7032
33.2511,2.3389,1038.5745,152.7032
33.2511,2.339,1038.3451,152.7032
33.2511,2.3391,1038.1156,152.7032
33.2511,2.3392,1037.8861,152.7032
33.2511,2.3393,1037.6566,152.7032
33.2511,2.3394,1037.4271,152.7032
33.2511,2.3395,1037.1583,152.7032
33.2511,2.3396,1036.8892,152.7032
33.2511,2.3397,1036.62,152.7032
33.2511,2.3398,1036.3508,152.7032
33.2511,2.3399,1036.0815,152.7032
33.2511,2.34,1035.8124,152.7032
33.2511,2.3401,1035.548,152.7032
33.2511,2.3402,1035.3185,152.7032
33.2511,2.3403,1035.089,152.7032
33.2511,2.3404,1034.8595,152.7032
33.2511,2.3405,1034.63,152.7032
33.2511,2.3406,1034.4005,152.7032
33.2511,2.3407,1034.171,152.7032
33.2511,2.3408,1033.9258,152.7032
33.2511,2.3409,1033.6345,152.7032
33.2511,2.341,1033.3433,152.7032
33.2511,2.3411,1033.052,152.7032
33.2511,2.3412,1032.7607,152.7032
33.2511,2.3413,1032.4695,152.7032
33.2511,2.3414,1032.1782,152.7032
33.2511,2.3415,1031.9674,152.7032
33.2511,2.3416,1031.8835,152.7032
33.2511,2.3417,1031.7997,152.7032
33.2511,2.3418,1031.7159,152.7032
33.2511,2.3419,1031.6321,152.7032
33.2511,2.342,1031.5482,152.7032
33.2511,2.3421,1031.4644,152.7032
33.2511,2.3422,1031.3483,152.7032
33.2511,2.3423,1031.2026,152.7032
33.2511,2.3424,1031.057,152.7032
33.2511,2.3425,1030.9114,152.7032
33.2511,2.3426,1030.7657,152.7032
33.2511,2.3427,1030.62,152.7032
33.2511,2.3428,1030.4744,152.7032
33.2511,2.3429,1030.2334,152.7032
33.2511,2.343,1029.9421,152.7032
33.2511,2.3431,1029.6508,152.7032
33.2512,2.3184,1040.5427,152.7032
33.2512,2.3185,1040.2312,152.7032
33.2512,2.3186,1039.9196,152.7032
33.2512,2.3187,1039.6079,152.7032
